response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0098,0.0000,0.0000,0.0000,0.0096,0.0000,200,1.1005
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,1.1006
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1004
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,1.1005
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,1.1004
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,1.1004
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1006
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1006
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1006
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,1.1004
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,1.1004
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1005
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,1.1005
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1006
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,1.1005
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.1104
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.1106
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1117
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.1106
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,1.1104
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1106
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.1106
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.1106
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.1105
0.0068,0.0000,0.0000,0.0000,0.0068,0.0000,200,1.1104
0.0073,0.0000,0.0000,0.0000,0.0073,0.0000,200,1.1105
0.0077,0.0000,0.0000,0.0000,0.0077,0.0000,200,1.1105
0.0080,0.0000,0.0000,0.0000,0.0080,0.0000,200,1.1106
0.0084,0.0000,0.0000,0.0000,0.0084,0.0000,200,1.1106
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.1104
0.0089,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1105
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.1104
0.0089,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1105
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1105
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.1104
0.0089,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1106
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,1.1106
0.0089,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1106
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1105
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.1104
0.0091,0.0000,0.0000,0.0001,0.0090,0.0000,200,1.1104
0.0090,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.1105
0.0091,0.0000,0.0000,0.0000,0.0091,0.0000,200,1.1104
0.0089,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1106
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1106
0.0091,0.0000,0.0000,0.0000,0.0091,0.0000,200,1.1104
0.0089,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1106
0.0094,0.0000,0.0000,0.0000,0.0094,0.0000,200,1.1103
0.0093,0.0000,0.0000,0.0000,0.0093,0.0000,200,1.1105
0.0092,0.0000,0.0000,0.0000,0.0092,0.0000,200,1.1106
0.0094,0.0000,0.0000,0.0000,0.0094,0.0000,200,1.1104
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,1.1104
0.0095,0.0000,0.0000,0.0000,0.0095,0.0000,200,1.1103
0.0094,0.0000,0.0000,0.0000,0.0094,0.0000,200,1.1104
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,1.1105
0.0105,0.0000,0.0000,0.0001,0.0105,0.0000,200,1.1104
0.0111,0.0000,0.0000,0.0000,0.0111,0.0000,200,1.1105
0.0112,0.0000,0.0000,0.0000,0.0112,0.0000,200,1.1104
0.0113,0.0000,0.0000,0.0000,0.0113,0.0000,200,1.1103
0.0117,0.0000,0.0000,0.0000,0.0117,0.0000,200,1.1104
0.0117,0.0000,0.0000,0.0000,0.0117,0.0000,200,1.1104
0.0122,0.0000,0.0000,0.0000,0.0122,0.0000,200,1.1103
0.0122,0.0000,0.0000,0.0000,0.0122,0.0000,200,1.1104
0.0122,0.0000,0.0000,0.0000,0.0121,0.0000,200,1.1104
0.0122,0.0000,0.0000,0.0000,0.0121,0.0000,200,1.1104
0.0027,0.0000,0.0000,0.0000,0.0027,0.0000,200,1.1216
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1209
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,1.1204
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1205
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1205
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.1205
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.1204
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.1203
0.0022,0.0000,0.0000,0.0000,0.0022,0.0000,200,1.1226
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,1.1204
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,1.1205
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.1203
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,1.1205
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.1204
0.0036,0.0000,0.0000,0.0000,0.0036,0.0000,200,1.1226
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1205
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1205
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,1.1221
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1216
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1216
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,1.1204
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1205
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1205
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1204
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1205
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1205
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1204
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,1.1204
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1205
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.1221
0.0064,0.0000,0.0000,0.0000,0.0064,0.0000,200,1.1204
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,1.1204
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,1.1204
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1204
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,200,1.1204
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1204
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.1226
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1204
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1205
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1205
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1205
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1205
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1204
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1205
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,200,1.1206
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.1226
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,1.1203
0.0081,0.0000,0.0000,0.0000,0.0081,0.0000,200,1.1203
0.0085,0.0000,0.0000,0.0000,0.0085,0.0000,200,1.1204
0.0086,0.0000,0.0000,0.0000,0.0086,0.0000,200,1.1203
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,1.1307
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,1.1307
0.0031,0.0000,0.0000,0.0000,0.0026,0.0000,200,1.1314
0.0038,0.0000,0.0000,0.0004,0.0027,0.0000,200,1.1306
0.0034,0.0000,0.0000,0.0000,0.0031,0.0000,200,1.1313
0.0040,0.0000,0.0000,0.0003,0.0031,0.0000,200,1.1308
0.0040,0.0000,0.0000,0.0004,0.0030,0.0000,200,1.1308
0.0041,0.0000,0.0000,0.0004,0.0031,0.0000,200,1.1306
0.0040,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1308
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1306
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1306
0.0046,0.0000,0.0000,0.0004,0.0037,0.0000,200,1.1308
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.1308
0.0047,0.0000,0.0000,0.0003,0.0038,0.0000,200,1.1308
0.0043,0.0000,0.0000,0.0003,0.0039,0.0000,200,1.1312
0.0042,0.0000,0.0000,0.0004,0.0037,0.0000,200,1.1313
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.1308
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.1307
0.0049,0.0000,0.0000,0.0002,0.0045,0.0000,200,1.1308
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.1306
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.1307
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.1308
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1307
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1307
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.1306
0.0060,0.0000,0.0000,0.0004,0.0050,0.0000,200,1.1307
0.0055,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.1313
0.0060,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1314
0.0067,0.0000,0.0000,0.0000,0.0067,0.0000,200,1.1307
0.0060,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1313
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,200,1.1307
0.0061,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1313
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,1.1307
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,200,1.1307
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,200,1.1307
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1307
0.0071,0.0000,0.0000,0.0000,0.0067,0.0000,200,1.1313
0.0077,0.0000,0.0000,0.0000,0.0077,0.0000,200,1.1307
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,200,1.1307
0.0075,0.0000,0.0000,0.0004,0.0070,0.0000,200,1.1312
0.0078,0.0000,0.0000,0.0000,0.0075,0.0000,200,1.1314
0.0090,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.1307
0.0088,0.0000,0.0000,0.0004,0.0079,0.0000,200,1.1309
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.1306
0.0094,0.0000,0.0000,0.0000,0.0094,0.0000,200,1.1307
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,1.1307
0.0098,0.0000,0.0000,0.0000,0.0094,0.0000,200,1.1308
0.0109,0.0000,0.0000,0.0000,0.0109,0.0000,200,1.1307
0.0109,0.0000,0.0000,0.0003,0.0105,0.0000,200,1.1308
0.0110,0.0000,0.0000,0.0000,0.0109,0.0000,200,1.1307
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,1.1405
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1404
0.0030,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.1412
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1404
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1404
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,1.1406
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0026,0.0000,0.0000,0.0000,0.0026,0.0000,200,1.1417
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1404
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1404
0.0038,0.0000,0.0000,0.0000,0.0037,0.0000,200,1.1405
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1404
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1404
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0031,0.0000,0.0000,0.0000,0.0031,0.0000,200,1.1412
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1404
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1404
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1404
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1404
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1404
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1405
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.1404
0.0032,0.0000,0.0000,0.0000,0.0032,0.0000,200,1.1417
0.0048,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.1404
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1412
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.1406
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1405
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,1.1405
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.1405
0.0064,0.0000,0.0000,0.0000,0.0064,0.0000,200,1.1405
0.0064,0.0000,0.0000,0.0000,0.0064,0.0000,200,1.1406
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,200,1.1406
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,200,1.1405
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,1.1407
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,200,1.1406
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.1417
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,200,1.1405
0.0081,0.0000,0.0000,0.0000,0.0079,0.0000,200,1.1404
0.0081,0.0000,0.0000,0.0000,0.0081,0.0000,200,1.1404
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,200,1.1406
0.0080,0.0000,0.0000,0.0000,0.0080,0.0000,200,1.1405
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,1.1405
0.0027,0.0000,0.0000,0.0000,0.0027,0.0000,200,1.1505
0.0028,0.0000,0.0000,0.0000,0.0027,0.0000,200,1.1505
0.0028,0.0000,0.0000,0.0000,0.0027,0.0000,200,1.1505
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,1.1516
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,1.1515
0.0026,0.0000,0.0000,0.0000,0.0026,0.0000,200,1.1516
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,200,1.1517
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,200,1.1517
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,1.1516
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.1517
0.0031,0.0000,0.0000,0.0000,0.0031,0.0000,200,1.1517
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1516
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1515
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1516
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1516
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1516
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1517
0.0038,0.0000,0.0000,0.0000,0.0037,0.0000,200,1.1517
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.1517
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.1516
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,1.1517
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.1517
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.1517
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.1516
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.1516
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.1516
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.1516
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.1516
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.1516
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.1517
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1516
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.1516
0.0063,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.1516
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.1515
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.1516
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,1.1515
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,200,1.1515
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,200,1.1516
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,200,1.1516
0.0069,0.0000,0.0000,0.0000,0.0069,0.0000,200,1.1517
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,200,1.1516
0.0069,0.0000,0.0000,0.0000,0.0069,0.0000,200,1.1517
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,200,1.1516
0.0071,0.0000,0.0000,0.0000,0.0069,0.0000,200,1.1516
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,200,1.1517
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1517
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1516
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1517
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,200,1.1517
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.1517
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,1.1618
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.1607
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1618
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1607
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1618
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,1.1618
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1607
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1618
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1607
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,1.1619
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,1.1618
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1607
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1618
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1618
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1618
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1607
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1607
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1607
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1619
0.0047,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1606
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1618
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,1.1607
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,1.1607
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,1.1618
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.1607
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1618
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.1606
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.1618
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.1618
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.1618
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,1.1607
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.1606
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.1606
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.1607
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.1618
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,200,1.1607
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,200,1.1607
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,200,1.1606
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,200,1.1607
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,1.1619
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,200,1.1607
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,1.1619
0.0077,0.0000,0.0000,0.0000,0.0077,0.0000,200,1.1607
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,1.1606
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,200,1.1619
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,200,1.1618
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,200,1.1618
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,200,1.1619
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,1.1606
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.1606
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,1.1704
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.1704
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,1.1705
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.1704
0.0031,0.0000,0.0000,0.0000,0.0031,0.0000,200,1.1718
0.0030,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.1719
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.1718
0.0030,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.1719
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.1718
0.0030,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.1719
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,1.1718
0.0034,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.1718
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.1717
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,1.1719
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.1718
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.1718
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.1717
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.1718
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.1718
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.1717
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.1718
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.1718
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.1718
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,1.1719
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.1718
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,1.1719
0.0064,0.0000,0.0000,0.0000,0.0064,0.0000,200,1.1719
0.0069,0.0000,0.0000,0.0000,0.0067,0.0000,200,1.1718
0.0069,0.0000,0.0000,0.0000,0.0069,0.0000,200,1.1718
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,200,1.1718
0.0069,0.0000,0.0000,0.0000,0.0069,0.0000,200,1.1718
0.0075,0.0000,0.0000,0.0000,0.0075,0.0000,200,1.1718
0.0079,0.0000,0.0000,0.0001,0.0077,0.0000,200,1.1718
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.1718
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.1719
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.1719
0.0079,0.0000,0.0000,0.0000,0.0079,0.0000,200,1.1717
0.0085,0.0000,0.0000,0.0000,0.0085,0.0000,200,1.1718
0.0085,0.0000,0.0000,0.0000,0.0085,0.0000,200,1.1718
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,1.1719
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,1.1719
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,1.1719
0.0105,0.0000,0.0000,0.0000,0.0105,0.0000,200,1.1718
0.0111,0.0000,0.0000,0.0000,0.0111,0.0000,200,1.1719
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,1.1718
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,1.1718
0.0118,0.0000,0.0000,0.0000,0.0118,0.0000,200,1.1718
0.0119,0.0000,0.0000,0.0000,0.0118,0.0000,200,1.1718
0.0119,0.0000,0.0000,0.0000,0.0117,0.0000,200,1.1717
0.0032,0.0000,0.0000,0.0000,0.0031,0.0000,200,1.1804
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,1.1804
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.1804
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.1804
0.0132,0.0000,0.0000,0.0000,0.0131,0.0000,200,1.1718
